id,popularity,vote_average,vote_count,averageRating,numVotes
1116213,1.26,0.0,0,6.4,47
1116133,0.772,0.0,0,5.7,
1116169,0.6,0.0,0,9.0,11
1116172,0.6,0.0,0,6.8,
1115899,0.601,0.0,0,4.3,9
1115854,0.6,0.0,0,6.0,8
1115878,0.614,0.0,0,8.2,25
1116007,0.6,0.0,0,5.5,13
1116009,0.6,0.0,0,,84
1115959,0.905,0.0,0,6.9,17
1115980,0.65,0.0,0,3.5,200
1118013,0.6,0.0,0,7.5,32
1117965,"0,6",0.0,0,8.9,9
1117955,0.6,0.0,0,,45
1117981,0.6,0.0,0,7.8,13
1117920,0.738,0.0,0,7.0,23
1117936,0.955,0.0,0,,11
1118420,"0,849",0.0,0,6.9,38
1118415,"0,6",0.0,0,8.1,16
1118370,0.6,0.0,0,7.1,115
1118368,0.6,0.0,,4.8,14
1118509,0.712,0.0,0,4.9,345
1118516,0.6,0.0,0,6.1,13
1118467,0.6,0.0,0,8.9,26
1118474,1.4,0.0,0,6.3,34
1118481,1.065,0.0,0,6.4,46
1118198,1.4,0.0,0,7.3,76
1118195,1.473,0.0,0,3.8,647
1118319,0.6,0.0,0,6.9,51
1118345,0.647,0.0,0,,11
1118358,"0,6",0.0,,4.3,
1118273,0.6,0.0,0,5.4,46
1118296,0.6,0.0,0,7.1,24
1117269,6.791,0.0,0,4.8,901
1117272,1.54,0.0,0,5.3,57
1117279,"1,4",0.0,0,9.3,13
1117377,0.608,0.0,0,6.3,19
1117388,0.748,0.0,0,2.8,232
1117308,"0,71",0.0,0,5.0,88
1117291,0.781,0.0,0,6.9,126
1117321,2.703,0.0,0,5.8,9602
1117024,1.4,0.0,0,7.3,22
1117014,0.6,0.0,,,23
1117168,0.6,0.0,0,,8
1117172,2.152,0.0,0,4.8,177
1117140,1.946,0.0,0,6.2,6
1117644,6.81,0.0,0,6.3,
1117609,3.449,0.0,0,6.7,751
1117627,0.6,0.0,0,4.7,45
1117712,0.6,0.0,,8.4,60
1117705,0.6,0.0,0,9.6,8
1117699,0.6,0.0,0,4.8,8
1117465,0.735,0.0,0,6.6,492
1117432,0.612,0.0,0,8.6,9
1117547,0.701,0.0,0,,53
1117541,"1,4",0.0,0,6.5,43
1117526,0.957,0.0,0,7.3,10
1101063,0.712,0.0,0,6.5,
1101049,0.6,0.0,0,4.3,431
1101072,0.6,0.0,0,7.7,10
1101032,1.512,0.0,,7.3,27
1101153,"0,912",0.0,0,7.0,74
1101147,1.336,0.0,0,6.8,1806
1101174,1.295,0.0,0,7.3,9
1101116,beauty,0.0,,Scott J. Ramsey,Scott J. Ramsey
1101119,1.4,0.0,0,8.5,132
1101123,1.73,0.0,0,4.8,102
1101128,"0,618",0.0,0,6.6,16
1101130,"0,6",0.0,0,8.0,10
1100859,8.185,0.0,0,6.7,105
1100843,0.6,0.0,0,6.9,17
1100950,0.6,0.0,0,4.0,422
1101437,1.4,0.0,0,6.3,114
1101468,0.6,0.0,0,,47
1101474,1.4,0.0,0,,13
1101404,1.84,0.0,0,7.2,22
1101540,0.959,0.0,0,,62
1101554,0.6,0.0,0,8.0,
1101499,0.6,0.0,0,5.8,8
1101506,0.6,0.0,0,9.1,36
1101291,0.6,0.0,0,6.7,61
1101210,1.101,0.0,0,7.3,20
1101344,0.6,0.0,0,8.8,8
1101371,1.4,0.0,0,5.9,16
1101309,0.708,0.0,0,7.1,29
1101321,0.6,0.0,0,7.5,30
1101331,0.6,0.0,0,5.9,8
1100284,"0,6",0.0,0,6.4,33
1100244,0.6,0.0,0,5.0,30
1100280,and their attempt to preserve,0.0,0,The Attic Productions,Lebanon
1100454,0.6,0.0,0,6.3,115
1100345,1.4,0.0,0,5.2,366
1100134,0.935,0.0,,7.1,39
1100094,3.883,0.0,0,4.4,177
1100198,0.91,0.0,,6.7,27
1100213,0.747,0.0,0,6.7,10
1100226,0.758,0.0,0,,17
1100163,0.6,0.0,0,7.6,
1100161,1.4,0.0,0,7.0,12
1100187,0.649,0.0,0,7.6,33
1100690,0.6,0.0,0,8.1,
1100668,0.6,0.0,0,7.7,116
1100660,0.888,0.0,0,5.5,133
1100775,4.602,0.0,0,7.6,379
1100713,5.957,0.0,0,5.9,104
1100539,3.872,0.0,0,7.2,23
1100597,1.547,0.0,,4.1,368
1102607,1.727,0.0,,,202
1102615,0.6,0.0,0,4.9,15
1102542,"0,6",0.0,0,7.8,11
1102553,0.699,0.0,0,6.8,11
1102621,0.6,0.0,0,,24
1102646,0.618,0.0,0,4.7,24
1102718,1.394,0.0,0,5.1,11
1102412,0.933,0.0,0,7.1,21
1102343,0.6,0.0,0,7.6,
1102357,2.234,0.0,0,5.2,
1102463,0.6,0.0,,6.2,
1102489,0.928,0.0,0,6.2,26
1102497,0.6,0.0,0,6.6,40
1102977,0.6,0.0,0,6.3,7
1102910,0.6,0.0,0,5.4,19
1102903,0.6,0.0,0,7.0,6
1102933,0.6,0.0,0,6.0,12
1103022,0.6,0.0,0,4.5,6
1102902,0.6,0.0,0,6.8,21
1102786,0.6,0.0,0,5.5,55
1102797,0.6,0.0,0,4.4,
1102806,0.6,0.0,0,6.7,35
1102812,0.6,0.0,0,5.7,29
1102873,1.353,0.0,0,,83
1102879,0.6,0.0,0,,34
1102877,0.6,0.0,0,8.4,15
1101819,1.313,0.0,0,3.9,
1101813,2.147,0.0,0,,98
1101839,1.361,0.0,0,5.4,169
1101780,0.997,0.0,0,6.2,
1101789,0.6,0.0,0,7.4,10
1101866,0.6,0.0,0,7.5,16
1101850,0.954,0.0,0,6.4,314
1101889,0.6,0.0,0,7.7,12
1101748,0.6,0.0,0,7.1,9
1101625,0.6,0.0,0,6.2,14
1101567,0.6,0.0,0,7.2,10
1101582,"5,29",0.0,0,,
1101711,0.683,0.0,0,7.4,6
1101730,2.11,0.0,0,3.6,176
1101734,2.705,0.0,0,6.7,
1101742,"1,773",0.0,0,6.6,
1102141,0.923,0.0,0,6.2,896
1102145,0.6,0.0,,7.2,16
1102284,0.699,0.0,0,6.2,52
1102250,1.394,0.0,0,8.0,57
1102251,0.6,0.0,0,6.5,17
1102000,0.979,0.0,0,4.6,18
1101999,0.678,0.0,0,6.2,11
1101967,0.603,0.0,0,9.7,7
1102026,0.6,0.0,,,36
1102027,0.6,0.0,0,5.7,22
1102051,0.6,0.0,0,7.0,35
1102066,0.6,0.0,0,7.4,49
1098179,0.901,0.0,0,7.1,24
1098147,0.6,0.0,0,8.4,17
1098155,"0,808",0.0,0,,44
1098273,0.689,0.0,0,4.7,98
1098275,0.6,0.0,0,7.2,98
1098249,0.6,0.0,0,5.7,2092
1098244,1.231,0.0,0,5.6,41
1098018,0.6,0.0,0,4.1,12
1098012,0.6,0.0,0,4.7,8
1097987,1.122,0.0,,,42
1097990,"1,4",0.0,0,6.2,105
1098104,0.6,0.0,0,2.1,272
1098111,0.6,0.0,0,7.5,62
1098118,0.6,0.0,0,,31
1098066,0.832,0.0,0,,12
1098064,1.4,0.0,0,5.3,197
1098055,0.6,0.0,0,6.1,20
1098532,"0,6",0.0,,6.1,50
1098559,0.749,0.0,0,6.7,65
1098489,0.6,0.0,0,7.1,50
1098482,1.529,0.0,,4.9,50
1098498,0.6,0.0,0,6.4,20
1098500,0.6,0.0,0,7.9,10
1098621,0.6,0.0,0,7.4,11
1098573,1.4,0.0,,,24
1098574,0.6,0.0,0,8.2,40
1098591,0.6,0.0,0,8.0,16
1098368,1.184,0.0,0,6.8,58
1098336,"0,6",0.0,0,9.3,14
1098433,0.898,0.0,0,7.0,293
1098424,0.6,0.0,,6.8,2456
1097544,1.018,0.0,0,,10
1097586,0.706,0.0,0,6.2,1796
1097577,0.6,0.0,0,8.7,23
1097590,"\\"" a groundbreaking all-archival documentary film about Lady Bird Johnson""",0.0,0,,Julia Sweig
1097595,1.589,0.0,0,7.5,109
1097354,2.889,0.0,0,6.1,23
1097356,2.257,0.0,0,6.6,97
1097319,0.6,0.0,0,7.4,
1097328,0.6,0.0,0,6.6,90
1097431,0.6,0.0,0,8.1,42
1097438,0.896,0.0,0,6.2,15
1097405,"0,753",0.0,0,5.2,499
1097429,0.6,0.0,0,8.5,
1097410,0.643,0.0,0,8.7,129
1097415,0.6,0.0,0,7.8,58
1097418,"0,6",0.0,,8.3,
1097423,0.6,0.0,0,7.0,14
1097854,0.6,0.0,0,6.3,8
1097814,0.6,0.0,0,6.7,6
1097811,0.6,0.0,0,3.2,12
1097949,0.6,0.0,0,4.2,34
1097693,0.6,0.0,0,6.2,
1097665,0.6,0.0,0,8.7,7
1097672,0.6,0.0,0,7.4,
1097789,0.6,0.0,0,4.5,41
1097801,1.578,0.0,0,2.1,35
1097737,2.543,0.0,0,5.1,130
1097754,0.6,0.0,,5.2,65
1099561,0.647,0.0,0,5.4,
1099682,0.976,0.0,0,,24
1099688,0.6,0.0,0,3.7,179
1099698,0.6,0.0,0,6.2,32
1099702,"Father Enoch.\"",0.0,0,,8.6
1099656,0.889,0.0,0,7.0,95
1099401,0.6,0.0,0,2.4,22
1099376,0.6,0.0,0,8.8,18
1099392,0.618,0.0,0,5.4,35
1099505,0.608,0.0,0,5.0,109
1099453,0","84""",0.0,0,3.7,51
1099951,1.034,0.0,0,,21
1099952,6.569,0.0,0,3.7,115
1099954,0.993,0.0,0,6.3,274
1099913,0.6,0.0,0,5.8,21
1100046,0.645,0.0,0,4.8,32
1100062,0.6,0.0,,4.4,20
1099991,1.185,0.0,0,7.3,15
1099975,0.6,0.0,0,8.2,18
1098890,0.6,0.0,0,5.5,23
1098898,0.6,0.0,0,4.0,23
1098830,0.6,0.0,0,8.2,9
1098843,0.6,0.0,,7.1,298
1098845,0.611,0.0,0,8.3,7
1098846,1.568,0.0,,8.1,107
1098905,0.6,0.0,0,7.9,10
1098966,0.6,0.0,0,6.2,288
1098957,0.6,0.0,0,5.7,
1098973,0.6,0.0,0,6.0,73
1098986,0.618,0.0,0,7.0,
1098988,"0,652",0.0,0,3.1,34
1098950,0.78,0.0,0,6.0,35
1098912,"0,6",0.0,0,6.7,
1098818,"0,6",0.0,0,8.2,20
1098795,"0,6",0.0,0,6.2,46
1098798,0.846,0.0,0,4.8,17
1098808,0.687,0.0,0,7.9,16
1098762,0.6,0.0,0,,20
1099209,1.147,0.0,0,,35
1099207,0.694,0.0,0,6.2,22
1099198,0.71,0.0,0,5.9,108
1099014,0.6,0.0,,8.1,46
1099016,1.354,0.0,0,,78
1099140,0.6,0.0,0,6.3,
1099137,0.697,0.0,0,5.6,67
1106955,0.6,0.0,0,5.7,11
1106903,"0,6",0.0,0,8.3,
1106902,1.585,0.0,0,8.3,54
1107039,2.628,0.0,0,3.5,440
1107076,0.6,0.0,0,6.0,48
1106727,"0,6",0.0,0,,53
1106847,0.6,0.0,0,6.0,19
1106806,"0,6",0.0,0,,9
1107359,0.6,0.0,0,4.8,149
1107368,0.6,0.0,0,7.9,17
1107300,0.6,0.0,0,,31
1107297,0.6,0.0,,9.4,7
1107293,1.39,0.0,0,7.1,33
1107285,0.6,0.0,0,7.3,8
1107321,0.6,0.0,0,6.0,11
1107433,2.115,0.0,,7.4,22
1107403,"pioneering and diverse women who faced hostility and resistance in their pursuit of medical education. It also demonstrates how women doctors exerted a long-lasting influence on the movement towards women's rights.\"",0.0,0,Valerie Scoon,7.4
1107407,0.6,0.0,0,6.0,17
1107175,0","607""",0.0,0,7.9,17
1107104,0.6,0.0,0,,5
1107136,1.275,0.0,,6.6,316
1106229,6.517,0.0,,9.2,35
1106198,1.4,0.0,,6.8,65
1106201,0.6,0.0,0,7.1,
1106217,0.6,0.0,0,6.6,39
1106350,0.6,0.0,0,4.3,166
1105990,4.742,0.0,0,5.2,267
1106137,0.6,0.0,0,7.8,
1106164,1.129,0.0,0,6.1,183
1106169,0.6,0.0,,6.2,339
1106091,true story of one family as they desperately tried to stay alive... and together as a family with four small children,0.0,0,John Rokosny,"Lola Dinizio, Tosia Neiger McCormick, Andriette Redmann, John Rokosny, Patty Schumann"
1106110,0.6,0.0,0,5.2,12
1106569,1.273,0.0,0,5.4,31
1106590,0.6,0.0,0,7.7,
1106594,1.035,0.0,0,7.1,
1106430,5.568,0.0,0,5.0,162
1106432,0.6,0.0,0,7.2,50
1106437,0.945,0.0,0,5.4,185
1106385,0.6,0.0,0,9.0,65
1106500,0.949,0.0,0,7.9,78
1106468,0.6,0.0,0,6.9,10
1108507,"0,6",0.0,0,7.8,26
1108514,0.6,0.0,0,7.2,11
1108461,0.6,0.0,0,7.3,28
1108446,1.4,0.0,0,6.5,17
1108464,0.6,0.0,0,7.3,99
1108469,1.4,0.0,0,7.5,26
1108475,0.6,0.0,0,8.2,27
1108438,0.6,0.0,0,6.2,26
1108598,0.6,0.0,0,6.0,8
1108580,"0,6",0.0,0,6.2,
1108298,1.12,0.0,0,7.3,35
1108329,0.75,0.0,0,5.6,300
1108333,1.273,0.0,0,7.0,
1108337,0.977,0.0,0,,39
1108348,0.802,0.0,0,7.5,
1108274,"1,4",0.0,0,3.8,
1108349,"0,713",0.0,0,6.8,14
1108408,0.6,0.0,,6.5,21
1108405,0.6,0.0,0,6.4,106
1108399,0.723,0.0,0,7.3,13
1108350,0.6,0.0,0,7.3,29
1108370,1.4,0.0,0,6.3,25
1108355,1.274,0.0,0,6.3,18
1108371,0.6,0.0,0,6.9,290
1108879,0.6,0.0,0,6.4,18
1108876,0.698,0.0,0,7.2,42
1108890,"0,6",0.0,0,8.5,11
1108903,"3,746",0.0,0,5.0,112
1108997,1.482,0.0,0,6.7,
1108698,1.178,0.0,0,5.2,149
1108658,2.892,0.0,0,5.6,6635
1108663,0.6,0.0,0,4.1,31
1108779,0.6,0.0,0,6.5,
1108777,1.607,0.0,0,7.5,55
1108771,0.602,0.0,,4.9,68
1108787,"0,6",0.0,0,9.2,27
1108748,0.6,0.0,0,7.5,6
1107717,4.217,0.0,0,3.7,217
1107671,0.6,0.0,0,7.9,22
1107675,"1,151",0.0,0,7.5,
1107685,0.86,0.0,0,8.1,17
1107691,0.6,0.0,0,6.1,78
1107752,"3,422",0.0,0,3.7,242
1107527,"0,6",0.0,0,6.8,8
1107550,3.178,0.0,0,4.0,166
1107513,"0,6",0.0,0,7.1,58
1107495,0.6,0.0,0,,8
1107500,0.6,0.0,0,9.7,12
1107509,1.4,0.0,0,9.1,18
1107648,1.374,0.0,0,,42
1107574,1.4,0.0,0,6.2,615
1107598,"1,299",0.0,0,4.9,106
1108140,0.6,0.0,0,9.6,14
1108144,"0,6",0.0,0,7.5,6
1108051,0.781,0.0,0,,39
1107852,"or to reveal the truth about dissidents tortured in such psychiatric hospitals. The script was based on the memoirs of Soviet dissidents who faced the brutality of a totalitarian system that used so-called \\""punitive psychiatry\""\"" as a weapon against free thought.\""""",0.0,0,,7.5
1108177,1.4,0.0,0,,35
1107922,0.687,0.0,0,6.3,27
1107925,0.6,0.0,0,7.5,10
1107935,2.474,0.0,0,8.4,59
1107993,0.6,0.0,0,7.8,8
1108022,0.6,0.0,0,4.7,17
1107954,0.6,0.0,0,6.0,37
1105974,1.836,0.0,0,7.4,51
1104046,"0,6",0.0,0,6.9,28
1104052,1.24,0.0,0,5.4,13
1104059,0.715,7.0,0,5.7,106
1103993,1.318,0.0,,5.4,103
1103991,1.131,0.0,,8.7,10
1104012,0.6,0.0,0,6.4,31
1104130,0.6,0.0,0,8.2,9
1104099,0.6,0.0,0,8.3,18
1104070,0.764,0.0,0,,23
1104067,"0,6",0.0,0,6.4,140
1104085,0.69,0.0,0,,142
1104096,as well as the desire to keep up with everyone,0.0,0,0.6,/jVoEIaIl7VdXMoberDKyA9jvm9q.jpg
1103836,12.383,0.0,0,6.5,207
1103836,12.383,0.0,0,6.5,207
1103836,12.383,0.0,0,6.5,207
1103872,0.6,0.0,0,8.9,18
1103881,"0,6",0.0,0,,24
1103806,"1,384",0.0,,7.3,16
1103824,"0,6",0.0,0,,6
1103828,0.6,0.0,0,2.5,37
1103885,0.964,0.0,0,5.2,54
1103947,can suddenly feel a beat inside his chest; a beat of life that activates the antivirus in the computer and starts a chase of life and death,0.0,0,Michael Helmuth Hansen,"Michael Helmuth Hansen, Mathias Helmuth Mortensen"
1103958,0.6,0.0,0,7.6,12
1103886,0.6,0.0,0,7.5,136
1104414,0.6,0.0,0,7.2,18
1104206,0.852,0.0,0,3.9,16
1104243,0.646,0.0,0,8.2,12
1104170,0.6,0.0,0,7.8,36
1104159,0.6,0.0,0,7.4,21
1104185,2.159,0.0,0,5.0,37
1104310,0.6,0.0,0,8.4,5
1104331,6.507,0.0,0,5.7,280
1104266,"0,65",0.0,0,3.3,535
1104261,"0,6",0.0,0,6.1,253
1104258,0.6,0.0,0,8.2,33
1104284,1.294,0.0,0,5.4,172
1104292,0.6,0.0,0,7.1,24
1103257,"0,6",0.0,0,5.1,81
1103247,0.6,0.0,0,6.2,20
1103266,11.086,0.0,0,8.0,10
1103369,0.6,0.0,0,5.5,212
1103364,1.4,0.0,0,4.1,118
1103363,0.714,0.0,,5.1,156
1103378,0.6,0.0,0,5.9,133
1103351,0.6,0.0,0,,27
1103144,0.6,0.0,0,6.7,34
1103144,"0,6",0.0,0,,34
1103214,0.6,0.0,0,5.1,28
1103175,0.6,0.0,0,5.6,12
1103172,2.008,0.0,0,4.5,127
1103160,1.4,0.0,,3.7,68
1103185,0.6,0.0,0,7.8,64
1103190,"1,4",0.0,0,8.2,56
1103595,2.182,0.0,0,5.9,58
1103591,1.566,0.0,,4.8,164
1103632,0.6,0.0,0,5.7,201
1103773,1.165,0.0,0,8.2,57
1103749,0.6,0.0,,8.0,23
1103706,0.6,0.0,0,,43
1103407,1.082,0.0,0,4.0,723
1103402,2.405,0.0,0,5.4,481
1103424,0.6,0.0,0,8.2,16
1103435,1.12,0.0,0,6.2,58
1103439,"2,696",0.0,0,4.4,219
1103556,0.6,0.0,,7.3,133
1103542,0.6,0.0,,,15
1103564,0.889,0.0,0,7.7,56
1103568,0.6,0.0,0,7.1,72
1103572,0.6,0.0,0,9.7,69
1103495,0.915,0.0,0,6.5,166
1103498,0.6,0.0,0,6.1,
1103501,1.876,0.0,0,6.7,701
1103504,0.6,0.0,0,,9
1103505,7.483,0.0,0,6.2,383
1105584,"0,692",0.0,0,9.5,41
1105581,0.6,0.0,0,7.6,48
1105579,1.984,0.0,0,8.4,723
1105572,0.6,0.0,0,3.7,
1105545,3.009,0.0,0,6.0,1178
1105548,0.956,0.0,0,8.0,153
1105560,1.176,0.0,,5.5,
1105561,0.648,0.0,0,5.3,108
1105303,0.6,0.0,0,6.5,
1105326,0.6,0.0,0,6.6,15
1105266,0.6,0.0,,,
1105247,0.6,0.0,0,,57
1105270,"0,6",0.0,0,5.7,23
1105275,0.703,0.0,0,5.8,34
1105284,0.6,0.0,,7.7,43
1105382,1.217,0.0,0,6.9,200
1105381,0.6,0.0,0,8.2,32
1105374,0.6,0.0,0,6.2,69
1105856,0.6,0.0,0,,36
1105851,"we soon learn there's a lot more to these letters than we first thought...\"",0.0,0,Chase Benson", Conner Murphy," Mike Salcedo""",7.5
1105848,2.098,0.0,0,5.5,627
1105862,0.609,0.0,0,6.8,8
1105876,0.609,0.0,0,7.4,62
1105841,1.4,0.0,0,9.0,58
1105802,0.6,0.0,0,,22
1105933,0.6,0.0,0,6.8,26
1105959,0.6,0.0,0,7.0,14
1105963,0.964,0.0,0,7.1,33
1105964,0.6,0.0,0,6.8,21
1105901,1.648,0.0,0,8.0,35
1105900,1.778,0.0,0,6.0,62
1105911,1.615,0.0,0,6.5,103
1105916,24.942,0.0,0,7.2,95
1105795,"2,866",0.0,0,5.9,1918
1105765,0.847,0.0,0,5.4,
1105764,2.907,0.0,0,8.1,16
1104761,1.16,0.0,0,2.4,55
1104790,0.6,0.0,0,5.7,16
1104709,0.6,0.0,0,7.7,21
1104805,1.4,0.0,0,6.8,65
1104589,in Portugal,0.0,0,,Cláudio Jordão
1104592,0.6,0.0,0,8.3,31
1104597,0.6,0.0,0,7.1,27
1104598,1.191,0.0,0,7.2,
1104682,"0,6",0.0,0,7.6,46
1104676,0.6,0.0,,4.8,39
1104695,0.6,0.0,0,8.5,11
1104621,0.799,0.0,0,5.6,16
1105121,0.6,0.0,0,5.4,38
1105135,0.638,0.0,0,6.2,17
1105222,0.6,0.0,0,8.2,
1105153,0.89,0.0,0,8.3,20
1105192,1.4,0.0,0,9.6,25
1105061,1.427,0.0,0,7.2,21
1104893,0.6,0.0,0,3.7,40
1105048,0.6,0.0,0,7.1,27
1105009,0.94,0.0,0,5.6,649
975039,0.895,0.0,0,7.6,20
831292,"0,6",0.0,0,8.2,92
831298,0.861,0.0,0,5.7,10
831319,0.861,0.0,0,8.5,18
831244,0.6,0.0,0,7.8,355
831252,1.694,0.0,0,5.9,59
831273,0.6,0.0,0,8.9,50
831395,2.337,0.0,0,6.3,5198
831381,0.6,0.0,0,,13
831409,2.382,0.0,0,5.8,65
831362,0.636,0.0,0,,56
831083,0.613,0.0,0,5.2,9
831118,0.6,0.0,0,6.3,8
831207,2.314,0.0,0,4.7,46
831228,0.6,0.0,0,7.1,33
831145,0.6,0.0,,6.4,30
831134,"0,6",0.0,0,4.5,18
831132,0.951,0.0,0,7.2,47
831424,0.6,0.0,0,,22
831689,1.568,0.0,0,5.4,134
831676,0.6,0.0,0,5.4,42
831696,0.863,0.0,0,6.7,53
831642,0.6,0.0,0,9.3,46
831648,0.849,0.0,0,,160
831651,0.6,0.0,,7.8,8
831666,0.848,0.0,0,7.8,23
831667,0.6,0.0,,7.0,25
831785,0.688,0.0,,5.8,54
831773,0.6,0.0,0,6.4,53
831791,0.6,0.0,0,6.1,7
831732,0.669,0.0,0,6.0,27
831758,0.6,0.0,0,,8
831489,0.627,0.0,,7.4,28
831527,0.6,0.0,0,5.9,11
831429,0.6,0.0,0,6.5,38
831459,1.445,0.0,0,7.0,13
831537,0.6,0.0,,4.2,13
831536,"0,6",0.0,0,5.7,18
831027,0.6,0.0,0,7.2,156
830436,0.6,0.0,,7.5,42
830482,1.065,0.0,0,7.0,20
830483,"whose conflicting shooting was an ordeal for this misanthropic beginner. It was with \\""Sur mes lèvres\""\""""",0.0,,"Documentary, TV Movie","Cinétévé, ARTE, Ciné+, TV5 Monde"
830582,1.111,0.0,0,4.8,26
830586,in the Roman Polanski film,0.0,0,/3nQHZKCg14XZiQz4M2gokhZ6dW5.jpg,
830583,0.6,0.0,0,6.8,28
830580,0.6,0.0,0,6.8,
830531,0.6,0.0,0,7.4,16
830220,0.6,0.0,0,8.2,47
830243,0.6,0.0,0,7.0,12
830209,0.6,0.0,,5.4,12
830359,"0,6",0.0,0,6.8,37
830281,0.6,0.0,0,7.4,
830622,"even though that's the only thing we can still do\\"" once someone is gone. And so""",0.0,0,,Documentary
830853,0.6,0.0,0,7.3,11
830843,"2,117",0.0,0,2.8,150
830868,"0,6",0.0,0,8.8,5
830870,0.971,0.0,0,6.4,10
830875,0.6,0.0,0,8.1,36
830926,0.826,0.0,0,7.2,32
830994,0.6,0.0,0,8.5,18
831017,0.6,0.0,0,3.5,
830935,0.6,0.0,0,5.2,21
830931,1.9,0.0,0,6.7,
830956,0.6,0.0,0,7.7,46
830960,"0,6",0.0,0,7.0,10
830711,0.615,0.0,0,7.9,21
830712,0.603,0.0,0,6.7,26
830642,0.6,0.0,0,7.3,14
830636,0.6,0.0,0,5.9,15
830663,0.656,0.0,0,5.9,57
830806,0.6,0.0,0,2.7,
830813,0.866,0.0,0,4.3,53
830821,0.6,0.0,0,3.0,53
832895,1.236,0.0,0,,243
832908,1.153,0.0,0,7.5,32
832852,0.6,0.0,0,3.3,20
832850,0.653,0.0,0,8.5,20
832847,0.812,0.0,0,6.4,9
832845,0.614,0.0,0,6.8,13
832872,"1,761",0.0,0,5.4,164
832935,0.6,0.0,0,5.7,14
833022,0.6,0.0,0,7.8,23
832937,diplomats,7.0,,"Norway, Sweden","English, Norwegian"
832949,0.6,0.0,0,7.8,23
832964,5.834,0.0,0,6.9,36207
832965,0.958,0.0,0,5.2,110
833037,0.864,0.0,0,7.0,18
832692,0.6,0.0,0,5.6,5
832657,0.648,0.0,0,8.1,56
832655,"0,6",0.0,0,4.4,26
832653,0.6,0.0,0,6.5,97
832651,1.635,0.0,0,6.6,74
832645,0.621,0.0,0,5.5,55
832644,0.852,0.0,0,6.4,23
832658,0.6,0.0,0,8.2,23
832672,0.651,0.0,0,4.2,124
832677,0.6,0.0,0,8.3,23
832790,"0,6",0.0,0,7.9,8
832787,0.6,0.0,0,7.4,17
832755,2.177,0.0,0,6.6,47
833036,0.613,0.0,0,6.7,37
833323,0.6,0.0,0,5.0,20
833321,"0,6",0.0,0,5.9,18
833305,"0,6",0.0,0,5.8,7
833342,0.6,0.0,0,7.2,12
833271,0.6,0.0,0,6.3,7
833298,"0,6",0.0,0,6.6,32
833300,0.6,0.0,0,6.5,59
833403,0.6,0.0,0,5.7,14
833388,0.645,0.0,0,4.8,29
833250,0.6,0.0,0,9.0,9
833110,0.601,0.0,0,2.7,88
833114,0.6,0.0,0,7.6,37
833100,"a candid and open-hearted look at the highs and lows of the architecture profession.\"",0.0,0,Jan Louter,7.1
833126,0.6,0.0,0,6.5,17
833053,0.6,0.0,0,7.5,8
833064,1.233,0.0,0,7.3,251
833066,0","6""",0.0,0,6.8,31
833208,0.6,0.0,0,,91
833244,0.6,0.0,0,7.8,19
833205,6.738,0.0,0,6.2,386
833147,0.6,0.0,0,9.3,12
833191,0.6,0.0,0,8.9,11
833198,"0,6",0.0,0,2.2,89
832121,0.6,0.0,0,4.6,
832105,0.6,0.0,0,7.2,19
832100,0.6,0.0,,7.8,11
832098,0.6,0.0,,8.1,12
832056,0.611,0.0,0,7.3,
832046,0.6,0.0,0,7.6,5
832045,"0,611",0.0,0,7.0,7
832237,0.811,0.0,,,21
832162,1.689,0.0,0,7.1,31
832178,0.6,0.0,0,,6
832182,0.6,0.0,0,7.4,18
831880,1.72,0.0,0,4.6,8
831927,"0,6",0.0,0,6.1,
831867,0.6,0.0,,6.1,16
831872,0.6,0.0,0,7.1,11
832004,0.6,0.0,,9.2,6
831989,0.861,0.0,0,7.8,16
831988,1.205,0.0,0,5.9,269
831949,"Israel was introduced to me as a great enemy and evil in the world. Every year my family and I would participate in anti-Israel demonstrations. the enmity between Iran and Israel has been gone so far as to forbid Iranians' travel to the \\""occupied land of Palestine\""\""""",0.0,0,,Hossein Shamaghdari
831945,2.14,0.0,0,8.2,26
832262,3.952,0.0,0,5.9,10186
832482,0.634,0.0,0,7.6,21
832625,0.6,0.0,0,6.1,18
832328,0.818,0.0,0,5.1,33
832322,0.84,0.0,0,5.2,52
832340,0.6,0.0,0,6.8,25
832278,0.6,0.0,0,5.8,
832365,but they are the ones who know the rules of the game,0.0,0,Documentary,"Phalanstery Films, Ukrainian Institute"
827873,"2,768",0.0,,,65
828051,"0,924",0.0,0,5.4,18
828060,0.6,0.0,0,,16
827691,0.6,0.0,0,,57
827854,0.6,0.0,0,6.6,8
827861,0.6,0.0,,7.1,
828079,0.6,0.0,0,7.1,17
828361,0.6,0.0,0,2.6,
828320,0.872,0.0,0,7.1,
828353,0.6,0.0,,7.4,
828504,"0,629",0.0,0,7.2,85
828492,0.6,0.0,0,6.8,8
828512,0.6,0.0,0,8.3,19
828514,0.977,0.0,0,5.6,65
828518,0.625,0.0,0,4.3,32
828423,0.6,0.0,0,7.0,12
828422,0.858,0.0,0,8.0,
828451,0.6,0.0,0,7.9,24
828452,0.6,0.0,0,7.7,
828082,"0,6",0.0,,6.5,44
828149,0.783,0.0,0,8.1,67
828116,0.611,0.0,0,6.3,9
827115,0.6,0.0,0,,24
827679,0.6,0.0,0,6.2,15
826930,0.607,0.0,0,,60
826925,0.6,0.0,0,8.2,39
826920,0.693,0.0,0,5.8,114
